-19.940981, -43.9346331
-19.9216137, -43.946745
-19.9310097, -43.9429006
-19.9220934, -43.9461844
-19.9315119, -43.9438972
-19.9423454, -43.9242674
-19.9225135, -43.9460666
-19.9282488, -43.9240767
-19.9233978, -43.9259853
-19.9289275, -43.95157
-19.9371387, -43.9393823
-19.9364856, -43.9344892
-19.9307191, -43.9335228
-19.9276927, -43.9457713
-19.9279934, -43.9533316
-19.9254242, -43.9497647
-19.9397968, -43.9354582
-19.9316796, -43.9407451
-19.9319415, -43.9436406
-19.9252547, -43.936728
-19.9415506, -43.9221651
-19.9247247, -43.9453101
-19.936928, -43.9341243
-19.9270854, -43.9507199
-19.9234818, -43.9424149
-19.9259728, -43.947621
-19.9216291, -43.9531483
-19.9220411, -43.9539937
-19.9230925, -43.9457871
-19.9306891, -43.923966
-19.9246629, -43.9482667
-19.9381083, -43.9411335
-19.9374072, -43.9397538
-19.9328187, -43.9465711
-19.9335595, -43.9274172
-19.9373151, -43.9342081
-19.9233291, -43.9425537
-19.9327095, -43.9424767
-19.932154, -43.9444263
-19.9258749, -43.9301956
-19.9363579, -43.9275985
-19.926255, -43.9521474
-19.9318502, -43.9509489
-19.9426208, -43.9354823
-19.9244161, -43.9275358
-19.9384572, -43.9251543
-19.9358848, -43.9353177
-19.9362991, -43.9433522
-19.9261615, -43.9253705
-19.9353073, -43.9286218
-19.9363392, -43.9218512
-19.9307013, -43.9404064
-19.9259819, -43.9527365
-19.9424153, -43.945949
-19.9219583, -43.9214424
-19.9233402, -43.9453115
-19.9281666, -43.9489605
-19.9238179, -43.9247046
-19.9213563, -43.9457791
-19.9254845, -43.9492455
-19.9230624, -43.953
-19.9345528, -43.9287438
-19.9354742, -43.9396995
-19.9215453, -43.933353
-19.9265081, -43.9487934
-19.9301912, -43.9437814
-19.9286779, -43.9239546
-19.9355139, -43.930496
-19.9295216, -43.9472127
-19.9212832, -43.9315165
-19.926274, -43.9420288
-19.9292756, -43.948154
-19.9312539, -43.9439377
-19.933077, -43.9379638
-19.9314774, -43.9254312
-19.9384695, -43.9354268
-19.9265945, -43.9515771
-19.9298694, -43.950653
-19.9216212, -43.9211209
-19.9216207, -43.9469402
-19.9264729, -43.9446821
-19.935156, -43.9352142
-19.941704, -43.9347974
-19.9262983, -43.9518667
-19.9425464, -43.9353665
-19.9260192, -43.95062
-19.9320475, -43.944831
-19.9253725, -43.9503584
-19.9320754, -43.9379938
-19.9332728, -43.9451556
-19.9285193, -43.9536098
-19.9276696, -43.9490973
-19.9371228, -43.9394389
-19.9214611, -43.9360902
-19.9214872, -43.9391576
-19.9278185, -43.9536706
-19.9214472, -43.9462472
-19.9351284, -43.9218425
-19.9236603, -43.9325165
-19.9252627, -43.9234491
-19.9385938, -43.9267834
-19.9271129, -43.9321123
-19.9293578, -43.9539394
-19.9271998, -43.9512044
-19.932955, -43.937776
-19.9216769, -43.9444654
-19.9381665, -43.9406919
-19.9258953, -43.9313724
-19.9312772, -43.9378814
-19.9382611, -43.9366651
-19.9301687, -43.9227346
-19.93677, -43.9533831
-19.9332679, -43.9342483
-19.9376428, -43.9402117
-19.9221458, -43.9538972
-19.9230534, -43.936623
-19.9340808, -43.9537728
-19.9344173, -43.9455951
-19.9220976, -43.9489212
-19.9251856, -43.9363143
-19.9258677, -43.9495182
-19.9332047, -43.929732
-19.9295225, -43.944138
-19.9244404, -43.9523623
-19.9399394, -43.9412204
